ID,lat,lng,street,city,country
10,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
11,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
12,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
13,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
14,40.1549381,44.5306675,Argishti,Yerevan,Armenia
15,40.1820619,44.5208837,Sayat-Nova Ave,Yerevan,Armenia
17,40.1567434,44.5017089,Arshakunyats Ave,Yerevan,Armenia
18,40.2012047,44.5014376,Hrachya Kochar St,Yerevan,Armenia
19,40.1665764,44.5132354,Tigran Mets Ave,Yerevan,Armenia
20,40.1824108,44.5151103,5 Northern Ave,Yerevan,Armenia
21,40.186276,44.5175846,Byron St,Yerevan,Armenia
23,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
24,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
25,40.1665764,44.5132354,Tigran Mets Ave,Yerevan,Armenia
27,40.2209369,44.5008303,28,Yerevan,Armenia
28,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
31,40.1922371,44.5041657,Marshal Baghramyan Ave,Yerevan,Armenia
32,40.1665764,44.5132354,Tigran Mets Ave,Yerevan,Armenia
33,40.1820619,44.5208837,Sayat-Nova Ave,Yerevan,Armenia
34,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
36,40.1888117,44.52438,37 Abovyan St,Yerevan,Armenia
38,40.1809038,44.5145464,39 Northern Ave,Yerevan,Armenia
42,40.1845581,44.5247759,43 Nalbandyan St,Yerevan,Armenia
44,40.1975544,44.4926943,45 Kievyan St,Yerevan,Armenia
46,40.2007241,44.4686363,47 Bashinjaghyan St,Yerevan,Armenia
48,40.1779515,44.5650182,Hunan Avetisyan St,Yerevan,Armenia
49,40.1739979,44.52130349999999,Vardanants St,Yerevan,Armenia
50,40.1686452,44.45749199999999,Malatia-Sebastia,Yerevan,Armenia
51,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
52,40.1918892,44.5203795,53 Mesrop Mashtots Ave,Yerevan,Armenia
58,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
59,40.1875423,44.5102943,60 Moskovyan Street,Yerevan,Armenia
62,40.1579407,44.511237,63 Tigran Mets Ave,Yerevan,Armenia
64,40.2062505,44.5254904,65 Komitas Ave,Yerevan,Armenia
66,40.1809038,44.5145464,67 Northern Ave,Yerevan,Armenia
68,40.1809038,44.5145464,70 Northern Ave,Yerevan,Armenia
71,40.1796961,44.5004573,Paronyan St,Yerevan,Armenia
77,40.1978972,44.550014,Myasnikyan Ave,Yerevan,Armenia
78,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
80,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
82,40.2057999,44.5062259,Komitas Ave,Yerevan,Armenia
84,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
86,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
87,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
92,40.1828222,44.512412,Pushkin St,Yerevan,Armenia
95,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
96,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
99,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
100,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
102,40.1549381,44.5306675,Argishti,Yerevan,Armenia
106,40.184564,44.5407877,Nork-Marash,Yerevan,Armenia
107,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
108,40.18938180000001,44.5156616,Tamanyan St,Yerevan,Armenia
109,40.1820619,44.5208837,Sayat-Nova Ave,Yerevan,Armenia
110,40.1773371,44.5074447,Zakyan St,Yerevan,Armenia
114,40.1853021,44.5133847,115 Tumanyan St,Yerevan,Armenia
116,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
117,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
118,40.18938180000001,44.5156616,Tamanyan St,Yerevan,Armenia
119,40.1912848,44.4706607,Leningradyan St,Yerevan,Armenia
120,40.1567434,44.5017089,Arshakunyats Ave,Yerevan,Armenia
121,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
122,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
123,40.1845988,44.5099309,Ghazar Parpetsi St,Yerevan,Armenia
124,40.1860168,44.5183665,Teryan St,Yerevan,Armenia
126,40.19883979999999,44.5283926,Adonts Institute; 31 Karapet Ulnetsi St,Yerevan,Armenia
127,40.1686755,44.5202593,Kajaznuni St,Yerevan,Armenia
128,40.18938180000001,44.5156616,Tamanyan St,Yerevan,Armenia
129,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
132,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
133,40.1828222,44.512412,Pushkin St,Yerevan,Armenia
134,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
135,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
136,40.18938180000001,44.5156616,Tamanyan St,Yerevan,Armenia
139,40.1686452,44.45749199999999,Malatia-Sebastia,Yerevan,Armenia
140,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
141,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
142,40.1567434,44.5017089,Arshakunyats Ave,Yerevan,Armenia
143,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
145,40.1661234,44.5443839,Davit-Bek St,Yerevan,Armenia
146,40.1828222,44.512412,Pushkin St,Yerevan,Armenia
147,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
148,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
149,40.1781458,44.5195386,Tpagrichner St,Yerevan,Armenia
150,40.1860168,44.5183665,Teryan St,Yerevan,Armenia
151,40.1665764,44.5132354,Tigran Mets Ave,Yerevan,Armenia
152,40.1806224,44.50817809999999,Amiryan St,Yerevan,Armenia
153,40.1739979,44.52130349999999,Vardanants St,Yerevan,Armenia
154,40.18938180000001,44.5156616,Tamanyan St,Yerevan,Armenia
155,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
156,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
157,40.1820619,44.5208837,Sayat-Nova Ave,Yerevan,Armenia
158,40.183731,44.5111862,Mesrop Mashtots Ave,Yerevan,Armenia
159,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
160,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
161,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
162,40.1820619,44.5208837,Sayat-Nova Ave,Yerevan,Armenia
164,40.1806224,44.50817809999999,Amiryan St,Yerevan,Armenia
165,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
167,40.186276,44.5175846,Byron St,Yerevan,Armenia
169,40.186276,44.5175846,Byron St,Yerevan,Armenia
175,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
176,40.1828222,44.512412,Pushkin St,Yerevan,Armenia
177,40.1820619,44.5208837,Sayat-Nova Ave,Yerevan,Armenia
179,40.1860168,44.5183665,Teryan St,Yerevan,Armenia
180,40.1815734,44.520049,Nalbandyan St,Yerevan,Armenia
181,40.1668828,44.5146355,Movses Khorenatsi Street,Yerevan,Armenia
182,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
183,40.188147,44.5239866,Koryun St,Yerevan,Armenia
184,40.2057999,44.5062259,Komitas Ave,Yerevan,Armenia
185,40.1828222,44.512412,Pushkin St,Yerevan,Armenia
186,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
187,40.1798593,44.5250268,Alek Manukyan St,Yerevan,Armenia
191,40.1880349,44.5174169,Moskovyan Street,Yerevan,Armenia
192,40.2049764,44.4751292,Margaryan St,Yerevan,Armenia
193,40.1572119,44.50175549999999,Arshakunyats Ave,Yerevan,Armenia
195,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
196,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
197,40.2049764,44.4751292,Margaryan St,Yerevan,Armenia
198,40.1880349,44.5174169,Moskovyan Street,Yerevan,Armenia
199,40.1709263,44.5173011,Yervand Kochar St,Yerevan,Armenia
200,40.1806224,44.50817809999999,Amiryan St,Yerevan,Armenia
201,40.1661234,44.5443839,Davit-Bek St,Yerevan,Armenia
202,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
203,40.1815734,44.520049,Nalbandyan St,Yerevan,Armenia
204,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
205,40.1739979,44.52130349999999,Vardanants St,Yerevan,Armenia
206,40.1815025,44.5108536,Yeznik Koghbatsi St,Yerevan,Armenia
207,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
208,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
209,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
211,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
212,40.1806224,44.50817809999999,Amiryan St,Yerevan,Armenia
213,40.1922371,44.5041657,Marshal Baghramyan Ave,Yerevan,Armenia
214,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
215,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
216,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
217,40.2057999,44.5062259,Komitas Ave,Yerevan,Armenia
218,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
220,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
221,40.1851571,44.52059999999999,Abovyan St,Yerevan,Armenia
222,40.1668828,44.5146355,Movses Khorenatsi Street,Yerevan,Armenia
223,40.2507786,44.419895,Proshyan,Armenia
224,40.1815734,44.520049,Nalbandyan St,Yerevan,Armenia
225,40.1815734,44.520049,Nalbandyan St,Yerevan,Armenia
226,40.184564,44.5407877,Nork-Marash,Yerevan,Armenia
227,40.1880349,44.5174169,Moskovyan Street,Yerevan,Armenia
228,40.1591951,44.4667393,Admiral Isakov Ave,Yerevan,Armenia
229,40.1922371,44.5041657,Marshal Baghramyan Ave,Yerevan,Armenia
230,40.2057999,44.5062259,Komitas Ave,Yerevan,Armenia
231,40.2057999,44.5062259,Komitas Ave,Yerevan,Armenia
232,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
233,40.1922371,44.5041657,Marshal Baghramyan Ave,Yerevan,Armenia
234,40.1922371,44.5041657,Marshal Baghramyan Ave,Yerevan,Armenia
235,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
237,40.1668828,44.5146355,Movses Khorenatsi Street,Yerevan,Armenia
238,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
239,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
240,40.1922371,44.5041657,Marshal Baghramyan Ave,Yerevan,Armenia
241,40.1668828,44.5146355,Movses Khorenatsi Street,Yerevan,Armenia
242,40.2012047,44.5014376,Hrachya Kochar St,Yerevan,Armenia
243,40.1815025,44.5108536,Yeznik Koghbatsi St,Yerevan,Armenia
244,40.18938180000001,44.5156616,Tamanyan St,Yerevan,Armenia
245,40.18938180000001,44.5156616,Tamanyan St,Yerevan,Armenia
246,40.1806224,44.50817809999999,Amiryan St,Yerevan,Armenia
248,40.1922371,44.5041657,Marshal Baghramyan Ave,Yerevan,Armenia
249,40.1828222,44.512412,Pushkin St,Yerevan,Armenia
250,40.2041361,44.5506143,Rubinyants St,Yerevan,Armenia
251,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
252,40.1796961,44.5004573,Paronyan St,Yerevan,Armenia
253,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
254,40.1880349,44.5174169,Moskovyan Street,Yerevan,Armenia
256,40.1880349,44.5174169,Moskovyan Street,Yerevan,Armenia
257,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
258,40.1820773,44.5146677,Northern Ave,Yerevan,Armenia
259,40.188147,44.5239866,Koryun St,Yerevan,Armenia
260,40.188147,44.5239866,Koryun St,Yerevan,Armenia
261,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
262,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
263,40.1922371,44.5041657,Marshal Baghramyan Ave,Yerevan,Armenia
264,40.1860168,44.5183665,Teryan St,Yerevan,Armenia
265,40.1860168,44.5183665,Teryan St,Yerevan,Armenia
266,40.1739979,44.52130349999999,Vardanants St,Yerevan,Armenia
267,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
269,40.1828222,44.512412,Pushkin St,Yerevan,Armenia
270,40.1798593,44.5250268,Alek Manukyan St,Yerevan,Armenia
271,40.1778973,44.5189876,Hanrapetutyan St,Yerevan,Armenia
272,40.188147,44.5239866,Koryun St,Yerevan,Armenia
273,40.1798593,44.5250268,Alek Manukyan St,Yerevan,Armenia
274,40.1807166,44.4997376,28; Paronyan Street,Yerevan,Armenia
275,40.2235681,44.5052961,Yeghvard Hwy,Yerevan,Armenia
276,40.1912848,44.4706607,Leningradyan St,Yerevan,Armenia
279,39.5135817,46.3390853,Mashtots Street, Goris,Armenia
280,40.1878405,44.52007769999999,Teryan,Yerevan,Armenia
281,40.2288367,44.5464464,139/1; Zakaria Kanakertsi Street,Yerevan,Armenia
282,40.1845988,44.5099309,Ghazar Parpetsi St,Yerevan,Armenia
283,40.1845988,44.5099309,Ghazar Parpetsi St,Yerevan,Armenia
284,40.1829508,44.5166621,Tumanyan St,Yerevan,Armenia
